# File: 1_F_steel_200R_F_11_12_final_steel_consumption.csv
# Title: Final steel consumption by IEDC region, 1900-2008
# Units: Gg
# Description: Final steel consumption from the market for final products to the use phase
# Source: IEDC database (https://www.database.industrialecology.uni-freiburg.de/); Pauliuk et al. (2013), doi:10.1016/j.resconrec.2012.11.008
# Column types: ncccccccncccccncccccccccc
# ----------
id,dataset_name,aspect 1 : element,aspect 2 : commodity,aspect 3 : origin_process,aspect 4 : origin_region,aspect 5 : destination_process,aspect 6 : destination_region,aspect 7 : time,aspect 8 : ,aspect 9 : ,aspect 10 : ,aspect 11 : ,aspect 12 : ,value,unitcode,unitcode1,stats_array_1,stats_array_2,stats_array_3,stats_array_4,comment,reserve1,reserve2,reserve3
612458,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Somalia,Use phase,Somalia,1956,,,,,,0,Gg,yr,No uncertainty,,,,,,,
612459,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Somalia,Use phase,Somalia,1957,,,,,,1.54E-16,Gg,yr,No uncertainty,,,,,,,
612460,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Somalia,Use phase,Somalia,1958,,,,,,0,Gg,yr,No uncertainty,,,,,,,
612461,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Somalia,Use phase,Somalia,1959,,,,,,0,Gg,yr,No uncertainty,,,,,,,
612462,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Somalia,Use phase,Somalia,1960,,,,,,0,Gg,yr,No uncertainty,,,,,,,
612463,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Somalia,Use phase,Somalia,1961,,,,,,0,Gg,yr,No uncertainty,,,,,,,
612464,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Somalia,Use phase,Somalia,1962,,,,,,8.774322628,Gg,yr,No uncertainty,,,,,,,
612465,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Somalia,Use phase,Somalia,1963,,,,,,6.778049397,Gg,yr,No uncertainty,,,,,,,
612466,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Somalia,Use phase,Somalia,1964,,,,,,7.51584953,Gg,yr,No uncertainty,,,,,,,
612467,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Somalia,Use phase,Somalia,1965,,,,,,6.191126636,Gg,yr,No uncertainty,,,,,,,
612468,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Somalia,Use phase,Somalia,1966,,,,,,3.974037192,Gg,yr,No uncertainty,,,,,,,
612469,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Somalia,Use phase,Somalia,1967,,,,,,6.300969774,Gg,yr,No uncertainty,,,,,,,
612470,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Somalia,Use phase,Somalia,1968,,,,,,12.18035051,Gg,yr,No uncertainty,,,,,,,
612471,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Somalia,Use phase,Somalia,1969,,,,,,11.66112537,Gg,yr,No uncertainty,,,,,,,
612472,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Somalia,Use phase,Somalia,1970,,,,,,11.98793773,Gg,yr,No uncertainty,,,,,,,
612473,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Somalia,Use phase,Somalia,1971,,,,,,19.1407127,Gg,yr,No uncertainty,,,,,,,
612474,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Somalia,Use phase,Somalia,1972,,,,,,24.29636209,Gg,yr,No uncertainty,,,,,,,
612475,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Somalia,Use phase,Somalia,1973,,,,,,53.14530264,Gg,yr,No uncertainty,,,,,,,
612476,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Somalia,Use phase,Somalia,1974,,,,,,38.50776163,Gg,yr,No uncertainty,,,,,,,
612477,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Somalia,Use phase,Somalia,1975,,,,,,14.72954167,Gg,yr,No uncertainty,,,,,,,
612478,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Somalia,Use phase,Somalia,1976,,,,,,11.92496052,Gg,yr,No uncertainty,,,,,,,
612479,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Somalia,Use phase,Somalia,1977,,,,,,19.0743605,Gg,yr,No uncertainty,,,,,,,
612480,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Somalia,Use phase,Somalia,1978,,,,,,21.59137554,Gg,yr,No uncertainty,,,,,,,
612481,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Somalia,Use phase,Somalia,1979,,,,,,23.42741479,Gg,yr,No uncertainty,,,,,,,
612482,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Somalia,Use phase,Somalia,1980,,,,,,22.75223674,Gg,yr,No uncertainty,,,,,,,
612483,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Somalia,Use phase,Somalia,1981,,,,,,14.36490039,Gg,yr,No uncertainty,,,,,,,
612484,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Somalia,Use phase,Somalia,1982,,,,,,21.7148628,Gg,yr,No uncertainty,,,,,,,
612485,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Somalia,Use phase,Somalia,1983,,,,,,20.52345732,Gg,yr,No uncertainty,,,,,,,
612486,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Somalia,Use phase,Somalia,1984,,,,,,20.03032225,Gg,yr,No uncertainty,,,,,,,
612487,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Somalia,Use phase,Somalia,1985,,,,,,17.84351611,Gg,yr,No uncertainty,,,,,,,
612488,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Somalia,Use phase,Somalia,1986,,,,,,19.64957663,Gg,yr,No uncertainty,,,,,,,
612489,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Somalia,Use phase,Somalia,1987,,,,,,18.70042783,Gg,yr,No uncertainty,,,,,,,
612490,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Somalia,Use phase,Somalia,1988,,,,,,11.59434524,Gg,yr,No uncertainty,,,,,,,
612491,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Somalia,Use phase,Somalia,1989,,,,,,9.552274024,Gg,yr,No uncertainty,,,,,,,
612492,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Somalia,Use phase,Somalia,1990,,,,,,5.905822526,Gg,yr,No uncertainty,,,,,,,
612493,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Somalia,Use phase,Somalia,1991,,,,,,1.268982339,Gg,yr,No uncertainty,,,,,,,
612494,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Somalia,Use phase,Somalia,1992,,,,,,1.18546374,Gg,yr,No uncertainty,,,,,,,
612495,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Somalia,Use phase,Somalia,1993,,,,,,1.584268504,Gg,yr,No uncertainty,,,,,,,
612496,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Somalia,Use phase,Somalia,1994,,,,,,1.189399421,Gg,yr,No uncertainty,,,,,,,
612497,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Somalia,Use phase,Somalia,1995,,,,,,0.652330213,Gg,yr,No uncertainty,,,,,,,
612498,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Somalia,Use phase,Somalia,1996,,,,,,0.482058958,Gg,yr,No uncertainty,,,,,,,
612499,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Somalia,Use phase,Somalia,1997,,,,,,0.370267133,Gg,yr,No uncertainty,,,,,,,
612500,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Somalia,Use phase,Somalia,1998,,,,,,0.499495044,Gg,yr,No uncertainty,,,,,,,
612501,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Somalia,Use phase,Somalia,1999,,,,,,1.098222173,Gg,yr,No uncertainty,,,,,,,
612502,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Somalia,Use phase,Somalia,2000,,,,,,3.117026029,Gg,yr,No uncertainty,,,,,,,
612503,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Somalia,Use phase,Somalia,2001,,,,,,2.949877912,Gg,yr,No uncertainty,,,,,,,
612504,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Somalia,Use phase,Somalia,2002,,,,,,2.229910927,Gg,yr,No uncertainty,,,,,,,
612505,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Somalia,Use phase,Somalia,2003,,,,,,2.740185524,Gg,yr,No uncertainty,,,,,,,
612506,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Somalia,Use phase,Somalia,2004,,,,,,2.721068722,Gg,yr,No uncertainty,,,,,,,
612507,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Somalia,Use phase,Somalia,2005,,,,,,2.680424742,Gg,yr,No uncertainty,,,,,,,
612508,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Somalia,Use phase,Somalia,2006,,,,,,3.402056309,Gg,yr,No uncertainty,,,,,,,
612509,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Somalia,Use phase,Somalia,2007,,,,,,3.402056309,Gg,yr,No uncertainty,,,,,,,
612510,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Somalia,Use phase,Somalia,2008,,,,,,3.402056309,Gg,yr,No uncertainty,,,,,,,
612511,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,South Africa,Use phase,South Africa,1900,,,,,,0,Gg,yr,No uncertainty,,,,,,,
612512,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,South Africa,Use phase,South Africa,1901,,,,,,1.308671006,Gg,yr,No uncertainty,,,,,,,
612513,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,South Africa,Use phase,South Africa,1902,,,,,,2.649303067,Gg,yr,No uncertainty,,,,,,,
612514,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,South Africa,Use phase,South Africa,1903,,,,,,4.021085708,Gg,yr,No uncertainty,,,,,,,
612515,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,South Africa,Use phase,South Africa,1904,,,,,,5.423226722,Gg,yr,No uncertainty,,,,,,,
612516,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,South Africa,Use phase,South Africa,1905,,,,,,6.854951786,Gg,yr,No uncertainty,,,,,,,
612517,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,South Africa,Use phase,South Africa,1906,,,,,,8.315504081,Gg,yr,No uncertainty,,,,,,,
612518,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,South Africa,Use phase,South Africa,1907,,,,,,9.80414392,Gg,yr,No uncertainty,,,,,,,
612519,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,South Africa,Use phase,South Africa,1908,,,,,,11.32014839,Gg,yr,No uncertainty,,,,,,,
612520,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,South Africa,Use phase,South Africa,1909,,,,,,12.86281099,Gg,yr,No uncertainty,,,,,,,
612521,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,South Africa,Use phase,South Africa,1910,,,,,,14.43144128,Gg,yr,No uncertainty,,,,,,,
612522,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,South Africa,Use phase,South Africa,1911,,,,,,16.02536457,Gg,yr,No uncertainty,,,,,,,
612523,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,South Africa,Use phase,South Africa,1912,,,,,,17.64392152,Gg,yr,No uncertainty,,,,,,,
612524,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,South Africa,Use phase,South Africa,1913,,,,,,19.2864679,Gg,yr,No uncertainty,,,,,,,
612525,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,South Africa,Use phase,South Africa,1914,,,,,,20.95237419,Gg,yr,No uncertainty,,,,,,,
612526,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,South Africa,Use phase,South Africa,1915,,,,,,22.6410253,Gg,yr,No uncertainty,,,,,,,
612527,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,South Africa,Use phase,South Africa,1916,,,,,,24.35182028,Gg,yr,No uncertainty,,,,,,,
612528,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,South Africa,Use phase,South Africa,1917,,,,,,26.08417198,Gg,yr,No uncertainty,,,,,,,
612529,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,South Africa,Use phase,South Africa,1918,,,,,,27.83750679,Gg,yr,No uncertainty,,,,,,,
612530,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,South Africa,Use phase,South Africa,1919,,,,,,29.61126431,Gg,yr,No uncertainty,,,,,,,
612531,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,South Africa,Use phase,South Africa,1920,,,,,,31.40489711,Gg,yr,No uncertainty,,,,,,,
612532,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,South Africa,Use phase,South Africa,1921,,,,,,33.21787043,Gg,yr,No uncertainty,,,,,,,
612533,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,South Africa,Use phase,South Africa,1922,,,,,,35.0496619,Gg,yr,No uncertainty,,,,,,,
612534,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,South Africa,Use phase,South Africa,1923,,,,,,68.9456107,Gg,yr,No uncertainty,,,,,,,
612535,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,South Africa,Use phase,South Africa,1924,,,,,,74.64714978,Gg,yr,No uncertainty,,,,,,,
612536,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,South Africa,Use phase,South Africa,1925,,,,,,87.42245252,Gg,yr,No uncertainty,,,,,,,
612537,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,South Africa,Use phase,South Africa,1926,,,,,,63.98384223,Gg,yr,No uncertainty,,,,,,,
612538,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,South Africa,Use phase,South Africa,1927,,,,,,48.1887372,Gg,yr,No uncertainty,,,,,,,
612539,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,South Africa,Use phase,South Africa,1928,,,,,,74.43976083,Gg,yr,No uncertainty,,,,,,,
612540,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,South Africa,Use phase,South Africa,1929,,,,,,73.82616918,Gg,yr,No uncertainty,,,,,,,
612541,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,South Africa,Use phase,South Africa,1930,,,,,,59.76359945,Gg,yr,No uncertainty,,,,,,,
612542,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,South Africa,Use phase,South Africa,1931,,,,,,92.93145944,Gg,yr,No uncertainty,,,,,,,
612543,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,South Africa,Use phase,South Africa,1932,,,,,,88.31766059,Gg,yr,No uncertainty,,,,,,,
612544,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,South Africa,Use phase,South Africa,1933,,,,,,52.29299134,Gg,yr,No uncertainty,,,,,,,
612545,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,South Africa,Use phase,South Africa,1934,,,,,,126.3730977,Gg,yr,No uncertainty,,,,,,,
612546,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,South Africa,Use phase,South Africa,1935,,,,,,164.325,Gg,yr,No uncertainty,,,,,,,
612547,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,South Africa,Use phase,South Africa,1936,,,,,,227.9504132,Gg,yr,No uncertainty,,,,,,,
612548,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,South Africa,Use phase,South Africa,1937,,,,,,264.6902727,Gg,yr,No uncertainty,,,,,,,
612549,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,South Africa,Use phase,South Africa,1938,,,,,,277.061,Gg,yr,No uncertainty,,,,,,,
612550,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,South Africa,Use phase,South Africa,1939,,,,,,289.8714744,Gg,yr,No uncertainty,,,,,,,
612551,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,South Africa,Use phase,South Africa,1940,,,,,,285.773,Gg,yr,No uncertainty,,,,,,,
612552,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,South Africa,Use phase,South Africa,1941,,,,,,343.04,Gg,yr,No uncertainty,,,,,,,
612553,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,South Africa,Use phase,South Africa,1942,,,,,,345.49,Gg,yr,No uncertainty,,,,,,,
612554,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,South Africa,Use phase,South Africa,1943,,,,,,465.0350872,Gg,yr,No uncertainty,,,,,,,
612555,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,South Africa,Use phase,South Africa,1944,,,,,,447.345,Gg,yr,No uncertainty,,,,,,,
612556,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,South Africa,Use phase,South Africa,1945,,,,,,529.01,Gg,yr,No uncertainty,,,,,,,
612557,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,South Africa,Use phase,South Africa,1946,,,,,,534.815,Gg,yr,No uncertainty,,,,,,,
612558,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,South Africa,Use phase,South Africa,1947,,,,,,602.17736,Gg,yr,No uncertainty,,,,,,,
612559,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,South Africa,Use phase,South Africa,1948,,,,,,618.5,Gg,yr,No uncertainty,,,,,,,
612560,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,South Africa,Use phase,South Africa,1949,,,,,,673,Gg,yr,No uncertainty,,,,,,,
612561,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,South Africa,Use phase,South Africa,1950,,,,,,692.20548,Gg,yr,No uncertainty,,,,,,,
612562,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,South Africa,Use phase,South Africa,1951,,,,,,847.6861846,Gg,yr,No uncertainty,,,,,,,
612563,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,South Africa,Use phase,South Africa,1952,,,,,,1091.065503,Gg,yr,No uncertainty,,,,,,,
612564,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,South Africa,Use phase,South Africa,1953,,,,,,1157.98538,Gg,yr,No uncertainty,,,,,,,
612565,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,South Africa,Use phase,South Africa,1954,,,,,,1227.272925,Gg,yr,No uncertainty,,,,,,,
612566,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,South Africa,Use phase,South Africa,1955,,,,,,1312.027756,Gg,yr,No uncertainty,,,,,,,
612567,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,South Africa,Use phase,South Africa,1956,,,,,,1336.2543,Gg,yr,No uncertainty,,,,,,,
612568,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,South Africa,Use phase,South Africa,1957,,,,,,1488.604284,Gg,yr,No uncertainty,,,,,,,
612569,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,South Africa,Use phase,South Africa,1958,,,,,,1581.345762,Gg,yr,No uncertainty,,,,,,,
612570,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,South Africa,Use phase,South Africa,1959,,,,,,1712.31252,Gg,yr,No uncertainty,,,,,,,
612571,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,South Africa,Use phase,South Africa,1960,,,,,,1887.485445,Gg,yr,No uncertainty,,,,,,,
612572,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,South Africa,Use phase,South Africa,1961,,,,,,2208.30671,Gg,yr,No uncertainty,,,,,,,
612573,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,South Africa,Use phase,South Africa,1962,,,,,,2601.62377,Gg,yr,No uncertainty,,,,,,,
612574,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,South Africa,Use phase,South Africa,1963,,,,,,2739.716401,Gg,yr,No uncertainty,,,,,,,
612575,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,South Africa,Use phase,South Africa,1964,,,,,,3274.99378,Gg,yr,No uncertainty,,,,,,,
612576,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,South Africa,Use phase,South Africa,1965,,,,,,3973.627299,Gg,yr,No uncertainty,,,,,,,
612577,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,South Africa,Use phase,South Africa,1966,,,,,,3830.736122,Gg,yr,No uncertainty,,,,,,,
612578,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,South Africa,Use phase,South Africa,1967,,,,,,3968.356413,Gg,yr,No uncertainty,,,,,,,
612579,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,South Africa,Use phase,South Africa,1968,,,,,,4143.310204,Gg,yr,No uncertainty,,,,,,,
612580,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,South Africa,Use phase,South Africa,1969,,,,,,4293.054699,Gg,yr,No uncertainty,,,,,,,
612581,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,South Africa,Use phase,South Africa,1970,,,,,,4503.160323,Gg,yr,No uncertainty,,,,,,,
612582,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,South Africa,Use phase,South Africa,1971,,,,,,4790.650494,Gg,yr,No uncertainty,,,,,,,
612583,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,South Africa,Use phase,South Africa,1972,,,,,,4894.813726,Gg,yr,No uncertainty,,,,,,,
612584,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,South Africa,Use phase,South Africa,1973,,,,,,5236.931101,Gg,yr,No uncertainty,,,,,,,
612585,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,South Africa,Use phase,South Africa,1974,,,,,,6047.582382,Gg,yr,No uncertainty,,,,,,,
612586,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,South Africa,Use phase,South Africa,1975,,,,,,6550.649746,Gg,yr,No uncertainty,,,,,,,
612587,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,South Africa,Use phase,South Africa,1976,,,,,,6164.37318,Gg,yr,No uncertainty,,,,,,,
612588,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,South Africa,Use phase,South Africa,1977,,,,,,5913.50092,Gg,yr,No uncertainty,,,,,,,
612589,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,South Africa,Use phase,South Africa,1978,,,,,,6476.382771,Gg,yr,No uncertainty,,,,,,,
612590,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,South Africa,Use phase,South Africa,1979,,,,,,7193.00923,Gg,yr,No uncertainty,,,,,,,
612591,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,South Africa,Use phase,South Africa,1980,,,,,,7649.726734,Gg,yr,No uncertainty,,,,,,,
612592,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,South Africa,Use phase,South Africa,1981,,,,,,7807.622363,Gg,yr,No uncertainty,,,,,,,
612593,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,South Africa,Use phase,South Africa,1982,,,,,,7020.205375,Gg,yr,No uncertainty,,,,,,,
612594,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,South Africa,Use phase,South Africa,1983,,,,,,5923.69721,Gg,yr,No uncertainty,,,,,,,
612595,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,South Africa,Use phase,South Africa,1984,,,,,,6892.798559,Gg,yr,No uncertainty,,,,,,,
612596,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,South Africa,Use phase,South Africa,1985,,,,,,7204.726193,Gg,yr,No uncertainty,,,,,,,
612597,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,South Africa,Use phase,South Africa,1986,,,,,,7253.851193,Gg,yr,No uncertainty,,,,,,,
612598,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,South Africa,Use phase,South Africa,1987,,,,,,7523.323254,Gg,yr,No uncertainty,,,,,,,
612599,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,South Africa,Use phase,South Africa,1988,,,,,,7475.762488,Gg,yr,No uncertainty,,,,,,,
612600,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,South Africa,Use phase,South Africa,1989,,,,,,8003.643932,Gg,yr,No uncertainty,,,,,,,
612601,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,South Africa,Use phase,South Africa,1990,,,,,,7373.934087,Gg,yr,No uncertainty,,,,,,,
612602,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,South Africa,Use phase,South Africa,1991,,,,,,7977.995727,Gg,yr,No uncertainty,,,,,,,
